Parcel ID,Location,Built,TotalValue,SalePrice,Beds,LotSize,LUC,NHood,SaleDate,BookPage,type,Baths,FinishedSize,description,SaleYear,Zipcode,latitude,longitude,zestimate
10-020-07-0,2 Mosesso Dr,2005,519000,415000,3,41404,101,195,11/26/2012,30716-392,Ranch  ,2,2471,ONE FAM,2012,2343,42.160256,-70.996339,583959
36-007-03-0,720 Plymouth St,1967,354700,385000,4,21401,101,100,3/9/2018,35845-124,Raised Ranch  ,2,2384,ONE FAM,2018,2343,42.144909,-70.989395,400420
10-020-02-0,5 Mosesso Dr,2007,697500,610000,5,53784,101,195,6/4/2014,32291-358,Cape  ,4,4267,ONE FAM,2014,2343,42.161047,-70.997491,769327
10-020-06-0,6 Mosesso Dr,2010,476300,405000,0,46291,101,195,9/23/2011,29147/208,Cape  ,2,1868,ONE FAM,2011,2343,42.160008,-70.99725,515156
10-020-05-0,8 Mosesso Dr,2005,530200,492500,4,40180,101,195,3/26/2010,27549-149,Colonial  ,2,2668,ONE FAM,2010,2343,42.159989,-70.997761,603916
13-047-00-0,11 Mount Pleasant Ave,1955,318000,100,2,10319,101,150,10/31/1995,729-138,Ranch  ,2,1809,ONE FAM,1995,2343,42.158476,-71.023177,399574
13-054-00-0,16 Mount Pleasant Ave,1955,269800,167000,3,17842,101,150,4/18/2017,35045-498,Split Level  ,1,1080,ONE FAM,2017,2343,42.157937,-71.022175,332652
13-053-00-0,19 Mount Pleasant Ave,1951,288500,259900,2,11025,101,150,3/23/2001,797-101,Ranch  ,1,1654,ONE FAM,2001,2343,42.158425,-71.022267,367074
14-050-00-0,20 Mount Pleasant Ave,1956,352700,1,5,16239,101,150,10/1/1985,611-51,Ranch  ,2,2185,ONE FAM,1985,2343,42.157927,-71.021796,434349
14-025-00-0,23 Mount Pleasant Ave,1957,285700,100,3,10502,101,150,3/9/2000,785-37,Ranch  ,1,1237,ONE FAM,2000,2343,42.158409,-71.02189,343938
14-026-00-0,27 Mount Pleasant Ave,1957,270400,1,2,10502,101,150,3/1/1996,732-191,Cape  ,1,1428,ONE FAM,1996,2343,42.158391,-71.021521,371751
14-027-00-0,31 Mount Pleasant Ave,1956,259400,53000,3,10502,101,150,10/1/1980,559-150,Ranch  ,1,1086,ONE FAM,1980,2343,42.158374,-71.021153,325357
14-049-00-0,32 Mount Pleasant Ave,1955,296000,174000,3,15647,101,150,8/1/1988,646-185,Cape  ,2,1716,ONE FAM,1988,2343,42.15791,-71.021429,374791
14-028-00-0,35 Mount Pleasant Ave,1954,283900,100,3,10502,101,150,8/1/2016,1358851-,Ranch  ,1,1387,ONE FAM,2016,2343,42.158357,-71.020789,347627
14-048-00-0,36 Mount Pleasant Ave,1965,304000,135000,3,15442,101,150,12/1/1985,613-93,Split Level  ,1,1718,ONE FAM,1985,2343,42.157899,-71.021064,370574
14-029-00-0,39 Mount Pleasant Ave,1954,302900,1,2,15224,101,150,3/1/2002,809-091,Ranch  ,2,1208,ONE FAM,2002,2343,42.158338,-71.020389,356266
13-043-44-0,4 Mount Pleasant Ave,1955,372300,155000,3,34051,101,150,9/8/1998,766-11,Ranch  ,1,1610,ONE FAM,1998,2343,42.158035,-71.023591,464423
14-047-00-0,40 Mount Pleasant Ave,1956,297200,1,3,15002,101,150,5/8/2006,863-134,Ranch  ,1,1394,ONE FAM,2006,2343,42.157886,-71.020695,358988
14-046-00-0,44 Mount Pleasant Ave,1956,282100,128000,3,14597,101,150,4/1/1992,685-110,Ranch  ,1,1463,ONE FAM,1992,2343,42.157873,-71.020326,351140
14-031-00-0,45 Mount Pleasant Ave,1956,289100,100,4,11025,101,150,2/3/2011,181846-,Ranch  ,2,1851,ONE FAM,2011,2343,42.158314,-71.019876,389649
14-045-00-0,48 Mount Pleasant Ave,1956,286200,147500,3,14227,101,150,6/1/1997,749-36,Colonial  ,1,1492,ONE FAM,1997,2343,42.15786,-71.019958,354204
14-033-00-0,51 Mount Pleasant Ave,1956,290300,100,3,9187,101,150,1/28/2002,808-081,Ranch  ,1,1604,ONE FAM,2002,2343,42.15828,-71.019152,369416
14-044-00-0,52 Mount Pleasant Ave,1965,288800,239900,4,13852,101,150,3/2/2012,183928-,Colonial  ,1,1568,ONE FAM,2012,2343,42.157847,-71.019587,388832
14-034-00-0,55 Mount Pleasant Ave,1956,282500,10,4,9187,101,150,1/23/2018,197403-1394289,Cape  ,2,1729,ONE FAM,2018,2343,42.158264,-71.01883,380379
14-043-00-0,56 Mount Pleasant Ave,1962,270300,134900,3,12049,101,150,4/1/1996,733-130,Ranch  ,1,1336,ONE FAM,1996,2343,42.157827,-71.019236,344015
14-036-00-0,63 Mount Pleasant Ave,1957,319000,189900,3,14963,101,150,5/31/2001,15101-460,Ranch  ,2,1500,ONE FAM,2001,2343,42.158231,-71.018186,390591
14-150-00-0,8 Dalton Rd,1937,238200,268037,1,6399,101,220,10/12/2007,25226-6,Bungalow  ,1,1060,ONE FAM,2007,2343,42.155594,-71.016074,297056
14-193-00-0,78 Mount Pleasant Ave,1957,410500,145500,4,11957,101,150,6/1/1986,619-88,Colonial  ,2,2956,ONE FAM,1986,2343,42.15779,-71.017999,526855
17-108-00-0,12 Mullane Ave,1951,282000,255000,3,10711,101,240,6/4/2014,188814-,Colonial  ,1,1025,ONE FAM,2014,2343,42.154919,-70.991369,323320
17-109-00-0,8 Mullane Ave,1951,313600,280000,3,11252,101,240,1/31/2014,188187-,Cape  ,1,1468,ONE FAM,2014,2343,42.155106,-70.991021,389596
17-110-00-0,9 Mullane Ave,1951,290900,16500,5,11252,101,240,7/12/1967,414-81,Cape  ,1,1614,ONE FAM,1967,2343,42.15461,-70.99082,358122
51-018-00-0,1 Murphys Way,2000,541100,83000,4,458469,101,270,7/13/1998,12653-180,Colonial  ,2,2424,ONE FAM,1998,2343,42.128482,-71.016937,608542
51-018-00-2,2 Murphys Way,2015,613400,125000,4,132209,101,270,10/20/2014,32634-53,Colonial  ,2,3899,ONE FAM,2014,2343,42.128482,-71.016937,681723
15-112-00-0,127 N Franklin St,1905,318800,130000,5,22499,101,815,7/1/1996,11427-540,Old Style  ,1,2381,ONE FAM,1996,2343,42.156859,-71.007075,399613
15-114-00-0,135 N Franklin St,1800,321000,320000,4,29621,101,815,3/16/2006,23486-310,Old Style  ,2,2172,ONE FAM,2006,2343,42.157132,-71.006865,415404
15-115-01-0,149 N Franklin St,1929,191900,19000,2,8102,101,815,5/8/1973,4935-78,Bungalow  ,1,875,ONE FAM,1973,2343,42.157623,-71.006888,247695
15-025-00-0,162 N Franklin St,1850,308500,30000,4,32670,101,815,2/1/1973,04914-136,Old Style  ,1,2156,ONE FAM,1973,2343,42.158034,-71.007725,388899
15-124-00-0,181 N Franklin St,1870,441900,350000,7,33602,101,210,5/22/2014,32261-73,Old Style  ,2,4674,ONE FAM,2014,2343,42.15845,-71.005797,577481
15-125-00-0,189 N Franklin St,1928,572100,422500,5,29682,101,210,8/2/2013,31621-453,Old Style  ,3,4072,ONE FAM,2013,2343,42.15881,-71.006003,639903
15-015-00-0,198 N Franklin St,1950,259300,100,3,8999,101,210,3/22/2010,27536-216,Cape  ,1,1187,ONE FAM,2010,2343,42.159108,-71.00675,320555
15-014-00-0,202 N Franklin St,1900,330900,164000,4,12201,101,210,7/14/1987,7659-424,Old Style  ,1,2094,ONE FAM,1987,2343,42.1593,-71.006816,412076
15-129-00-0,205 N Franklin St,1911,345900,0,4,27012,101,210,4/5/1963,4062-198,Old Style  ,1,1684,ONE FAM,1963,2343,42.159424,-71.005664,402469
09-035-00-0,221 N Franklin St,1800,266000,100,3,19998,101,210,10/2/2013,31797-107,Antique  ,1,1480,ONE FAM,2013,2343,42.160077,-71.005748,317464
09-036-00-0,227 N Franklin St,1900,232300,45000,3,8729,101,210,9/1/1986,623-120,Cape  ,1,1152,ONE FAM,1986,2343,42.160237,-71.00588,301320
03-115-00-0,29 Damon Ave,1950,320200,350000,3,25199,101,120,11/17/2017,35608-72,Cape  ,2,1547,ONE FAM,2017,2343,42.164658,-71.004334,371675
09-020-00-0,236 N Franklin St,1900,304200,240500,4,5998,101,210,11/6/2009,27197-343,Old Style  ,1,2114,ONE FAM,2009,2343,42.160487,-71.00662,396880
09-019-00-0,238 N Franklin St,1880,249300,210000,4,9618,101,210,3/31/2010,27564-390,Old Style  ,1,1084,ONE FAM,2010,2343,42.160603,-71.006647,305659
09-046-00-0,261 N Franklin St,1875,331000,180000,3,21780,101,210,10/29/1999,13823-556,Colonial  ,2,2042,ONE FAM,1999,2343,42.161355,-71.005753,420075
09-017-00-0,266 N Franklin St,1800,332800,267000,3,28780,101,210,9/29/2014,32583-169,Old Style  ,2,1488,ONE FAM,2014,2343,42.16111,-71.00705,392097
09-047-00-0,269 N Franklin St,1900,324700,129500,4,29002,101,210,10/30/1998,12928-350,Cape  ,1,1894,ONE FAM,1998,2343,42.162139,-71.003532,391050
09-016-00-0,270 N Franklin St,1950,282800,43900,1,26271,101,210,8/29/1980,5770-745,Ranch  ,1,880,ONE FAM,1980,2343,42.16131,-71.007082,326208
09-015-00-0,272 N Franklin St,1922,350600,199900,4,26136,101,210,8/11/2010,27912-359,Old Style  ,1,2138,ONE FAM,2010,2343,42.161526,-71.007104,415504
09-048-00-0,275 N Franklin St,1920,268800,225000,3,15599,101,210,7/27/2018,36173-350,Old Style  ,1,1354,ONE FAM,2018,2343,42.161878,-71.005861,231820
15-021-00-0,24 Elm Ave,1860,341300,371000,4,25548,101,210,11/30/2016,34713-600,Old Style  ,2,2002,ONE FAM,2016,2343,42.158381,-71.008281,409497
26-101-00-0,37 Overlook Rd,2016,342800,372500,0,10001,101,180,9/22/2016,34491-172,Colonial  ,2,2016,ONE FAM,2016,2343,42.146192,-71.017064,427210
09-051-00-0,295 N Franklin St,1800,246200,160000,5,17089,101,210,5/30/2003,18994-190,Antique  ,1,1620,ONE FAM,2003,2343,42.162559,-71.006034,325840
14-184-00-0,218 Union St,1860,343200,372875,3,11731,101,825,8/9/2010,27903-553,Old Style  ,3,1965,ONE FAM,2010,2343,42.155393,-71.018446,416866
09-054-00-0,323 N Franklin St,1900,300900,1,2,17629,101,210,3/9/2018,35844-102,Old Style  ,1,1320,ONE FAM,2018,2343,42.163462,-71.006313,351208
09-001-00-0,326 N Franklin St,1750,373000,1,4,60984,101,210,6/7/1992,9166-038,Antique  ,2,2314,ONE FAM,1992,2343,42.163417,-71.007406,446225
03-110-00-0,382 N Franklin St,1888,254200,100,3,10202,101,815,8/1/2016,34324-113,Old Style  ,1,1499,ONE FAM,2016,2343,42.165407,-71.007292,324901
03-108-00-0,400 N Franklin St,1955,285600,263000,3,7793,101,110,2/28/2013,1277761-,Ranch  ,1,1408,ONE FAM,2013,2343,42.165955,-71.007106,349537
03-024-00-0,410 N Franklin St,1956,276400,1,3,8446,101,110,2/2/2011,181842-,Ranch  ,1,1268,ONE FAM,2011,2343,42.166346,-71.007073,331189
03-126-00-0,411 N Franklin St,1779,209800,1,2,10350,101,815,10/1/2015,33527-585,Antique  ,1,1507,ONE FAM,2015,2343,42.166357,-71.006521,297794
03-128-00-0,415 N Franklin St,1922,235100,1,3,17790,101,815,10/22/2012,30584-110,Old Style  ,1,1386,ONE FAM,2012,2343,42.16661,-71.0063,315692
03-129-00-0,425 N Franklin St,1844,200100,170000,1,8398,101,815,7/30/2008,25945-279,Cape  ,1,1022,ONE FAM,2008,2343,42.166806,-71.006466,263534
03-130-00-0,435 N Franklin St,1902,245100,100,3,12105,101,815,3/8/2010,27505-353,Old Style  ,1,1421,ONE FAM,2010,2343,42.167019,-71.006464,326627
03-131-00-0,439 N Franklin St,1925,258700,110000,3,12179,101,815,8/27/1997,11964-129,Old Style  ,1,1212,ONE FAM,1997,2343,42.167146,-71.00625,328486
26-046-45-0,16 E Shore Rd,1986,330700,360000,4,10001,101,180,3/31/2006,23532-359,Raised Ranch  ,2,1922,ONE FAM,2006,2343,42.146,-71.019152,426906
03-162-00-0,457 N Franklin St,1914,232100,2.00E+05,2,16400,101,815,10/20/2008,26105-130,Old Style  ,2,1508,ONE FAM,2008,2343,42.168118,-71.006356,324686
32-003-00-0,1 N Shore Rd,1952,383200,100,4,27817,101,170,12/7/1989,8505-413,Colonial  ,3,1813,ONE FAM,1989,2343,42.144738,-71.022238,466219
32-004-03-0,2 N Shore Rd,1976,363200,160000,3,20177,101,180,4/27/1988,7945-236,Raised Ranch  ,2,2024,ONE FAM,1988,2343,42.144397,-71.022788,431317
26-005-00-0,42 N Shore Rd,1950,159400,10,2,4299,101,180,5/27/2008,25785-194,Split Level  ,1,857,ONE FAM,2008,2343,42.14707,-71.021291,299260
26-021-00-0,46 N Shore Rd,1983,302800,1,3,9444,101,180,11/20/2012,30699-496,Raised Ranch  ,2,1130,ONE FAM,2012,2343,42.147303,-71.020667,363171
26-254-00-0,50 N Shore Rd,1985,332200,14500,3,15799,101,180,5/17/1985,6673-280,Raised Ranch  ,2,1824,ONE FAM,1985,2343,42.147378,-71.020035,402102
03-073-00-0,44 Rose Way,1956,328000,357000,4,7610,101,110,11/8/2016,194446 -,Split Level  ,1,1489,ONE FAM,2016,2343,42.165752,-71.010159,406498
32-004-04-0,6 N Shore Rd,1976,347900,265000,3,21815,101,180,4/12/2013,31231-253,Raised Ranch  ,1,1606,ONE FAM,2013,2343,42.144689,-71.023106,433220
32-002-00-0,9 N Shore Rd,1950,237900,1,4,5001,101,170,2/19/2013,31047-575,Colonial  ,2,1944,ONE FAM,2013,2343,42.144991,-71.022604,367008
15-081-00-0,10 Newton Ave,1948,254100,205000,2,16697,101,210,6/13/2016,34168-60,Ranch  ,1,928,ONE FAM,2016,2343,42.15526,-71.006264,266001
15-082-00-0,14 Newton Ave,1948,268500,1,2,17768,101,210,11/21/1984,6546-133,Ranch  ,1,804,ONE FAM,1984,2343,42.155534,-71.006219,305069
15-099-00-0,22 Newton Ave,1940,194200,80000,2,4935,101,210,11/2/1995,11102-572,Bungalow  ,1,704,ONE FAM,1995,2343,42.155979,-71.006029,238834
15-146-00-0,25 Newton Ave,1958,267400,263000,3,10119,101,210,7/18/2003,19371-526,Ranch  ,1,1152,ONE FAM,2003,2343,42.155965,-71.005514,329292
14-191-35-0,68 Westdale Rd,2016,412500,441450,3,34617,101,130,12/29/2016,194866-,Raised Ranch  ,2,1486,ONE FAM,2016,2343,42.161363,-71.019591,498574
21-043-00-0,16 Norfolk Rd,1922,237100,1,3,10890,101,220,11/2/2009,27182-243,Bungalow  ,2,1759,ONE FAM,2009,2343,42.154014,-71.007423,351615
21-156-00-0,17 Norfolk Rd,1927,284400,160000,3,11792,101,220,11/30/1998,13021-526,Colonial  ,2,1426,ONE FAM,1998,2343,42.153363,-71.007558,341207
21-157-00-0,23 Norfolk Rd,1917,349800,265000,4,11731,101,220,3/22/2010,27536-226,Old Style  ,2,2036,ONE FAM,2010,2343,42.153358,-71.007334,422279
21-042-00-0,28 Norfolk Rd,1922,287400,139800,3,10890,101,220,8/30/1994,10645-055,Cape  ,2,1389,ONE FAM,1994,2343,42.154009,-71.007203,348376
21-158-00-0,31 Norfolk Rd,1925,256200,1,4,11687,101,220,9/13/2000,14401-351,Bungalow  ,1,1181,ONE FAM,2000,2343,42.153356,-71.007111,326605
21-159-00-0,33 Norfolk Rd,1927,302300,161000,3,11700,101,220,7/30/2012,30249-134,Old Style  ,1,1718,ONE FAM,2012,2343,42.153359,-71.006888,370675
34-231-00-0,23 French Rd,1961,321200,350000,3,21510,101,290,7/18/2005,22656-300,Ranch  ,1,1200,ONE FAM,2005,2343,42.141437,-71.011165,339814
40-364-00-0,10 Hawthorne Rd,1968,288200,317000,3,7501,101,180,2/13/2006,23391-597,Split Level  ,1,1480,ONE FAM,2006,2343,42.137137,-71.017694,347908
21-161-00-0,41 Norfolk Rd,1953,290000,1,3,13652,101,220,7/30/2018,36177-572,Cape  ,2,1562,ONE FAM,2018,2343,42.153353,-71.006386,357704
21-038-39-0,44 Norfolk Rd,1947,349800,330000,3,31298,101,220,6/28/2005,22565-513,Ranch  ,2,3272,ONE FAM,2005,2343,42.153989,-71.006158,440048
21-162-00-0,45 Norfolk Rd,2003,400700,1,4,13748,101,220,7/19/2017,35287-263,Colonial  ,2,2240,ONE FAM,2017,2343,42.153351,-71.006127,504324
21-037-00-0,46 Norfolk Rd,1956,300400,264900,3,14000,101,220,4/11/2014,32173-77,Cape  ,1,1708,ONE FAM,2014,2343,42.153986,-71.005746,375513
21-036-00-0,48 Norfolk Rd,1953,254400,100,3,13974,101,220,8/2/2013,31622-197,Ranch  ,1,1216,ONE FAM,2013,2343,42.153983,-71.005484,319334
41-005-00-0,27 Hillsdale Rd,1956,310700,339500,3,7649,101,290,6/15/2018,36062-448,Ranch  ,1,880,ONE FAM,2018,2343,42.139486,-71.010898,350194
21-164-00-0,53 Norfolk Rd,1953,274700,1,3,13621,101,220,9/26/1956,03508-474,Cape  ,1,1344,ONE FAM,1956,2343,42.153347,-71.005593,326084
21-035-00-0,56 Norfolk Rd,1953,258500,227000,3,13974,101,220,5/1/2002,16569-583,Ranch  ,1,886,ONE FAM,2002,2343,42.153982,-71.005223,314850
21-165-00-0,57 Norfolk Rd,1950,298900,100,4,13621,101,220,7/30/2001,15329-243,Ranch  ,1,1344,ONE FAM,2001,2343,42.153346,-71.005342,348945
51-035-00-0,44 Hillview Ave,1942,381200,409900,2,24289,101,100,3/15/2017,34972-473,Cape  ,2,2198,ONE FAM,2017,2343,42.127392,-71.014005,456872
16-047-01-0,40 Pine St,2014,396300,425000,2,21941,101,100,3/10/2017,34965-555,Colonial  ,2,1750,ONE FAM,2017,2343,42.159318,-70.993116,474112
22-155-00-0,11 Norma Rd,1956,372000,1,4,8999,101,160,11/29/2004,21818-251,Colonial  ,2,2575,ONE FAM,2004,2343,42.149985,-70.994536,448690
28-006-00-0,15 Norma Rd,1956,253000,1,3,8999,101,160,3/11/1996,11257-578,Ranch  ,1,1008,ONE FAM,1996,2343,42.14974,-70.994606,314347
28-007-00-0,16 Norma Rd,1956,259500,1,3,8202,101,160,12/3/2002,17755-439,Ranch  ,1,1264,ONE FAM,2002,2343,42.149654,-70.994107,321200
22-156-00-0,7 Norma Rd,1956,270400,32900,3,8999,101,160,5/12/1977,5330-646,Ranch  ,1,1480,ONE FAM,1977,2343,42.15023,-70.994469,323104
22-153-00-0,8 Norma Rd,1956,297800,1,3,8320,101,160,10/20/2016,34582-533,Ranch  ,2,1360,ONE FAM,2016,2343,42.150108,-70.994012,360622
23-069-18-0,2 Oak St,2011,506600,100,4,62543,101,195,4/10/2017,195445-,Colonial  ,3,3135,ONE FAM,2017,2343,42.150534,-70.987468,579441
23-069-05-0,3 Oak St,2008,546500,485000,4,98250,101,195,8/22/2008,177261-,Colonial  ,2,2724,ONE FAM,2008,2343,42.151578,-70.98687,622216
23-069-17-0,4 Oak St,2008,545100,2.00E+05,4,109702,101,195,8/26/2008,177279-,Colonial  ,2,2902,ONE FAM,2008,2343,42.150383,-70.98654,621080
23-069-06-0,5 Oak St,2011,629900,1,3,69709,101,195,8/17/2018,198736-1406612,Cape  ,3,4108,ONE FAM,2018,2343,42.151484,-70.985936,684605
23-069-16-0,6 Oak St,2011,596200,549000,0,63079,101,195,1/31/2011,181835-,Cape  ,4,3206,ONE FAM,2011,2343,42.150491,-70.985786,644165
23-069-07-0,7 Oak St,2007,706200,225000,4,116157,101,195,8/9/2007,175271-,Colonial  ,3,4634,ONE FAM,2007,2343,42.152046,-70.985516,768615
23-069-08-0,9 Oak St,2007,606600,225000,4,83622,101,195,9/19/2007,175536-,Colonial  ,2,4082,ONE FAM,2007,2343,42.152187,-70.984725,682716
25-051-00-0,11 Orchard St,1955,278400,160000,3,7401,101,250,9/22/1999,780-200,Cape  ,1,1260,ONE FAM,1999,2343,42.147298,-71.027705,332407
25-046-00-0,14 Orchard St,1955,309400,247000,3,10232,101,250,11/1/2001,805-084,Colonial  ,1,1470,ONE FAM,2001,2343,42.147085,-71.02825,379979
25-050-00-0,15 Orchard St,1955,306000,130000,3,7401,101,250,11/30/1993,706-33,Colonial  ,1,1260,ONE FAM,1993,2343,42.147422,-71.027939,359403
51-018-02-0,38 Upland St,1996,361300,389900,3,22324,101,150,6/28/2006,23819-500,Raised Ranch  ,2,1809,ONE FAM,2006,2343,42.126541,-71.014693,430135
33-274-00-0,15 Overlook Rd,1950,230500,1,3,5001,101,180,10/18/2013,31832-370,Colonial  ,1,1070,ONE FAM,2013,2343,42.144999,-71.017988,292533
33-275-00-0,17 Overlook Rd,1952,195400,132500,2,5001,101,180,6/30/2008,25877-158,Ranch  ,1,664,ONE FAM,2008,2343,42.145085,-71.017843,231897
26-075-00-0,18 Overlook Rd,1940,260000,240000,2,5001,101,180,4/4/2007,24673-28,Ranch  ,1,1512,ONE FAM,2007,2343,42.145212,-71.018454,346860
26-110-00-0,19 Overlook Rd,1987,296900,1,3,5001,101,180,6/3/1988,7986-604,Colonial  ,1,1400,ONE FAM,1988,2343,42.14517,-71.0177,350192
26-109-08-0,21 Overlook Rd,1950,265500,239000,3,10001,101,180,9/28/2007,25192-311,Ranch  ,1,1360,ONE FAM,2007,2343,42.145302,-71.017485,328582
52-042-01-0,22 Francis St,2008,371500,4.00E+05,4,13800,101,885,7/26/2017,35307-172,Colonial  ,2,1872,ONE FAM,2017,2343,42.126172,-71.009952,434919
26-107-00-0,25 Overlook Rd,1974,287600,0,3,5458,101,180,8/31/1976,5259-116,Colonial  ,2,1450,ONE FAM,1976,2343,42.145419,-71.017249,352681
26-079-00-0,26 Overlook Rd,1977,277000,100,4,7501,101,180,7/8/2004,21272-461,Colonial  ,1,1300,ONE FAM,2004,2343,42.145551,-71.017892,346339
26-106-00-0,27 Overlook Rd,1930,199900,1,1,6098,101,180,3/7/2007,24601-87,Ranch  ,1,648,ONE FAM,2007,2343,42.145555,-71.01716,222450
26-105-00-0,29 Overlook Rd,1977,281200,35900,2,5001,101,180,4/25/1977,520-124,Colonial  ,1,1391,ONE FAM,1977,2343,42.145715,-71.017152,341311
26-081-80-0,30 Overlook Rd,1985,376100,126450,3,10102,101,180,8/27/1993,10065-327,Raised Ranch  ,2,2504,ONE FAM,1993,2343,42.145696,-71.017684,443061
26-104-00-0,31 Overlook Rd,1988,287000,1,3,5001,101,180,7/18/1986,7149-746,Colonial  ,1,1700,ONE FAM,1986,2343,42.145857,-71.017126,354373
17-087-00-0,46 Pond St,1948,305500,334000,2,7161,101,100,5/23/2018,198105-,Ranch  ,2,1584,ONE FAM,2018,2343,42.157069,-70.989902,344897
26-103-00-0,33 Overlook Rd,2010,343100,281500,3,5001,101,180,10/15/2010,181347-,Colonial  ,1,1536,ONE FAM,2010,2343,42.145992,-71.0171,410265
34-145-00-0,79 Rindone St,1954,252500,281000,1,9601,101,190,12/27/2006,24398-492,Ranch  ,1,1320,ONE FAM,2006,2343,42.140291,-71.003761,315171
34-189-00-0,30 James St,1955,305600,334000,3,9601,101,190,6/29/2017,35238-200,Ranch  ,1,1216,ONE FAM,2017,2343,42.142458,-71.003914,365060
26-100-00-0,39 Overlook Rd,1987,325400,118000,3,5001,101,180,8/2/1993,10020-494,Colonial  ,2,2028,ONE FAM,1993,2343,42.146394,-71.017025,394582
33-240-41-0,4 Overlook Rd,1987,356900,305000,3,7453,101,170,4/9/2004,20819-462,Colonial  ,2,1560,ONE FAM,2004,2343,42.144301,-71.019887,419801
26-086-00-0,40 Overlook Rd,1950,233600,1,2,10001,101,180,7/8/2004,21270-320,Ranch  ,1,1215,ONE FAM,2004,2343,42.146447,-71.017533,299712
52-049-00-0,21 Linwood St,1900,285600,314000,3,23840,101,270,3/29/2018,35881-462,Old Style  ,1,1444,ONE FAM,2018,2343,42.126453,-71.009011,325739
26-090-00-0,48 Overlook Rd,1953,238200,100,2,15002,101,180,5/24/1995,10900-529,Colonial  ,1,1372,ONE FAM,1995,2343,42.147115,-71.017402,319235
33-261-00-0,43 E Shore Rd,2005,485800,514000,4,22773,101,180,1/23/2006,23332-157,Colonial  ,2,3453,ONE FAM,2006,2343,42.144222,-71.01864,593983
33-247-00-0,5 Overlook Rd,1947,187100,100,4,5001,101,180,5/4/2011,28780-474,Colonial  ,1,1540,ONE FAM,2011,2343,42.144327,-71.019115,240410
26-094-00-0,51 Overlook Rd,1969,263900,184900,3,5001,101,180,7/31/2001,15339-404,Split Level  ,1,912,ONE FAM,2001,2343,42.147209,-71.016875,320672
33-242-41-0,6 Overlook Rd,1969,326300,1,3,8002,101,170,11/23/2009,27242-194,Ranch  ,2,1803,ONE FAM,2009,2343,42.144481,-71.019721,378693
33-246-00-0,7 Overlook Rd,1955,235300,219500,3,5001,101,180,1/30/2009,26301-356,Ranch  ,1,1142,ONE FAM,2009,2343,42.144413,-71.018971,312490
33-243-00-0,8 Overlook Rd,1955,357900,285000,3,15002,101,170,7/28/2014,32427-179,Cape  ,1,1750,ONE FAM,2014,2343,42.144606,-71.019558,399781
33-263-62-0,9 Overlook Rd,1952,310000,310000,3,10001,101,180,11/30/2004,21831-105,Cape  ,1,1625,ONE FAM,2004,2343,42.14454,-71.018749,360962
10-029-00-0,100 Pine St,1959,282500,40000,3,19349,101,100,3/8/1983,6128-340,Ranch  ,1,1040,ONE FAM,1983,2343,42.160147,-70.994334,341035
10-075-00-0,105 Pine St,1961,297300,1,3,20351,101,240,9/12/1990,668-80,Raised Ranch  ,1,1260,ONE FAM,1990,2343,42.160895,-70.9942,348558
10-028-00-0,116 Pine St,1952,291800,30000,3,36721,101,100,9/14/2015,191812,Cape  ,2,1536,ONE FAM,2015,2343,42.160222,-70.994789,372387
10-061-00-0,117 Pine St,1950,246700,1,3,11099,101,100,9/21/1966,4383-636,Ranch  ,1,902,ONE FAM,1966,2343,42.161355,-70.994813,309532
34-191-00-0,22 James St,1955,306700,334900,2,9601,101,190,3/30/2018,35883-210,Ranch  ,1,1188,ONE FAM,2018,2343,42.142895,-71.003974,347376
10-027-00-0,124 Pine St,1958,264000,18500,3,11509,101,100,6/1/1966,4355-266,Ranch  ,1,900,ONE FAM,1966,2343,42.160672,-70.994937,313833
10-026-00-0,128 Pine St,1890,285500,220000,3,20081,101,100,5/28/2010,27700-481,Old Style  ,2,1183,ONE FAM,2010,2343,42.160765,-70.995244,336406
10-059-00-0,129 Pine St,1951,260400,250428,3,17529,101,100,7/20/2017,196181-,Contemporary  ,1,1458,ONE FAM,2017,2343,42.161717,-70.99531,315388
10-024-00-0,132 Pine St,1910,376800,233000,6,30008,101,100,12/22/2011,29481-462,Old Style  ,3,2630,ONE FAM,2011,2343,42.160885,-70.995532,458437
26-035-00-0,21 E Shore Rd,1950,276300,304000,2,7401,101,170,11/1/2017,35566-34,Ranch  ,1,1118,ONE FAM,2017,2343,42.145743,-71.020091,323938
10-023-00-0,146 Pine St,1910,261000,21000,2,23671,101,100,6/23/1976,5235-457,Bungalow  ,1,1104,ONE FAM,1976,2343,42.161387,-70.996017,313931
17-004-00-0,15 Pine St,1925,289100,130000,3,17759,101,100,6/19/1997,748-125,Colonial  ,1,1314,ONE FAM,1997,2343,42.158672,-70.991562,346701
10-062-00-0,151 Pine St,1880,322700,1,4,23792,101,100,2/27/2012,29694-51,Old Style  ,1,1881,ONE FAM,2012,2343,42.162029,-70.995749,388150
10-062-01-0,155 Pine St,1967,328000,1,3,20965,101,100,5/29/2012,30009-456,Raised Ranch  ,1,1906,ONE FAM,2012,2343,42.16229,-70.99614,398394
10-022-00-0,156 Pine St,1952,293800,100,3,24446,101,100,3/30/1990,8600-632,Colonial  ,1,1344,ONE FAM,1990,2343,42.161523,-70.996398,351571
51-056-00-0,19 Richard Rd,1955,297900,325500,3,7532,101,100,10/16/2017,196764-,Cape  ,1,1800,ONE FAM,2017,2343,42.127844,-71.012628,348012
